지점,지점명,일시,일강수량(mm)
201,강화,2019-04-28,0.1
201,강화,2019-05-13,0.0
201,강화,2019-05-18,0.5
201,강화,2019-05-19,26.0
201,강화,2019-05-20,5.0
201,강화,2019-05-27,11.5
201,강화,2019-05-30,0.0
201,강화,2019-06-06,3.5
201,강화,2019-06-07,24.0
201,강화,2019-06-09,0.0
201,강화,2019-06-10,2.5
201,강화,2019-06-18,10.0
201,강화,2019-06-19,0.1
201,강화,2019-06-21,0.3
201,강화,2019-06-26,0.0
201,강화,2019-06-27,0.5
201,강화,2019-06-28,0.0
201,강화,2019-06-29,2.5
201,강화,2019-06-30,0.0
201,강화,2019-07-10,4.5
201,강화,2019-07-11,0.5
201,강화,2019-07-13,0.1
201,강화,2019-07-15,0.0
201,강화,2019-07-16,1.0
201,강화,2019-07-17,0.1
201,강화,2019-07-20,0.5
201,강화,2019-07-21,1.5
201,강화,2019-07-23,0.0
201,강화,2019-07-24,3.0
201,강화,2019-07-25,43.5
201,강화,2019-07-26,108.5
201,강화,2019-07-27,0.2
201,강화,2019-07-28,84.5
201,강화,2019-07-29,0.5
201,강화,2019-07-30,24.5
201,강화,2019-07-31,35.0
201,강화,2019-08-01,8.5
201,강화,2019-08-07,0.0
201,강화,2019-08-11,9.5
201,강화,2019-08-12,70.0
201,강화,2019-08-13,31.5
201,강화,2019-08-14,0.5
201,강화,2019-08-15,1.0
201,강화,2019-08-16,0.5
201,강화,2019-08-21,0.3
201,강화,2019-08-27,0.5
201,강화,2019-08-29,0.0
201,강화,2019-08-30,0.1
201,강화,2019-09-03,0.4
201,강화,2019-09-04,34.0
201,강화,2019-09-05,37.5
201,강화,2019-09-06,31.0
201,강화,2019-09-07,10.0
201,강화,2019-09-09,0.0
201,강화,2019-09-10,216.5
201,강화,2019-09-11,0.5
201,강화,2019-09-12,28.0
201,강화,2019-09-13,0.5
201,강화,2019-09-14,1.0
201,강화,2019-10-02,7.0
201,강화,2019-10-03,0.3
201,강화,2019-10-05,0.3
201,강화,2019-10-07,15.5
201,강화,2019-10-10,0.0
201,강화,2019-10-28,2.5
201,강화,2019-11-10,17.0
201,강화,2019-11-11,1.0
201,강화,2019-11-13,16.5
201,강화,2019-11-15,19.5
201,강화,2019-11-17,18.0
201,강화,2019-11-18,6.0
201,강화,2019-11-24,2.5
201,강화,2019-12-01,1.5
201,강화,2019-12-03,0.0
201,강화,2019-12-09,4.5
201,강화,2019-12-10,6.0
201,강화,2019-12-13,1.0
201,강화,2019-12-16,0.0
201,강화,2019-12-17,10.0
201,강화,2019-12-19,0.0
201,강화,2019-12-21,0.5
201,강화,2019-12-22,5.5
201,강화,2019-12-23,0.5
201,강화,2019-12-29,0.5
201,강화,2019-12-30,0.1
201,강화,2020-01-06,1.2
201,강화,2020-01-07,51.0
201,강화,2020-01-08,11.0
201,강화,2020-01-27,0.0
201,강화,2020-01-28,0.2
201,강화,2020-02-04,2.0
201,강화,2020-02-12,3.0
201,강화,2020-02-15,4.5
201,강화,2020-02-16,13.0
201,강화,2020-02-21,3.0
201,강화,2020-02-22,0.5
201,강화,2020-02-25,15.0
201,강화,2020-02-28,2.0
201,강화,2020-02-29,0.1
201,강화,2020-03-01,0.1
201,강화,2020-03-09,0.0
201,강화,2020-03-10,5.0
201,강화,2020-03-13,0.0
201,강화,2020-03-21,0.5
201,강화,2020-03-26,0.6
201,강화,2020-03-27,0.5
201,강화,2020-04-13,0.0
201,강화,2020-04-17,3.5
201,강화,2020-04-19,6.0
201,강화,2020-04-20,1.0
201,강화,2020-05-02,0.1
201,강화,2020-05-08,1.3
201,강화,2020-05-09,54.8
201,강화,2020-05-10,0.3
201,강화,2020-05-11,3.7
201,강화,2020-05-12,0.0
201,강화,2020-05-15,14.3
201,강화,2020-05-16,0.8
201,강화,2020-05-17,0.0
201,강화,2020-05-18,17.5
201,강화,2020-05-19,13.5
201,강화,2020-05-21,0.0
201,강화,2020-05-22,0.0
201,강화,2020-05-23,1.1
201,강화,2020-05-24,15.2
201,강화,2020-05-26,1.6
201,강화,2020-05-28,0.0
201,강화,2020-05-31,0.0
201,강화,2020-06-01,0.0
201,강화,2020-06-02,6.0
201,강화,2020-06-03,0.1
201,강화,2020-06-04,0.2
201,강화,2020-06-05,0.0
201,강화,2020-06-08,0.0
201,강화,2020-06-10,6.1
201,강화,2020-06-14,0.0
201,강화,2020-06-18,0.0
201,강화,2020-06-19,2.1
201,강화,2020-06-23,0.0
201,강화,2020-06-24,78.8
201,강화,2020-06-25,6.5
201,강화,2020-06-26,1.3
201,강화,2020-06-27,0.0
201,강화,2020-06-29,12.3
201,강화,2020-06-30,39.0
201,강화,2020-07-01,0.5
201,강화,2020-07-03,0.3
201,강화,2020-07-04,0.8
201,강화,2020-07-10,32.7
201,강화,2020-07-12,2.6
201,강화,2020-07-13,47.4
201,강화,2020-07-14,7.4
201,강화,2020-07-15,0.0
201,강화,2020-07-19,14.1
201,강화,2020-07-20,7.9
201,강화,2020-07-22,5.8
201,강화,2020-07-23,106.1
201,강화,2020-07-24,6.5
201,강화,2020-07-25,0.0
201,강화,2020-07-27,2.5
201,강화,2020-07-29,25.9
201,강화,2020-07-31,25.4
201,강화,2020-08-01,47.0
201,강화,2020-08-02,45.6
201,강화,2020-08-03,18.3
201,강화,2020-08-04,3.1
201,강화,2020-08-05,38.4
201,강화,2020-08-06,61.9
201,강화,2020-08-07,0.0
201,강화,2020-08-08,14.9
201,강화,2020-08-09,133.6
201,강화,2020-08-10,13.0
201,강화,2020-08-11,28.0
201,강화,2020-08-13,0.3
201,강화,2020-08-14,0.9
201,강화,2020-08-15,4.7
201,강화,2020-08-21,14.3
201,강화,2020-08-22,23.3
201,강화,2020-08-23,0.2
201,강화,2020-08-26,1.3
201,강화,2020-08-27,22.4
201,강화,2020-08-28,6.0
201,강화,2020-08-30,2.2
201,강화,2020-09-02,48.0
201,강화,2020-09-03,45.4
201,강화,2020-09-06,1.2
201,강화,2020-09-07,70.5
201,강화,2020-09-09,38.9
201,강화,2020-09-10,1.9
201,강화,2020-09-11,0.7
201,강화,2020-09-12,8.8
201,강화,2020-09-16,0.2
201,강화,2020-10-02,3.3
201,강화,2020-10-22,0.1
201,강화,2020-10-31,0.0
201,강화,2020-11-01,7.2
201,강화,2020-11-02,0.0
201,강화,2020-11-17,2.4
201,강화,2020-11-18,15.9
201,강화,2020-11-19,16.2
201,강화,2020-11-21,2.4
201,강화,2020-11-22,1.0
201,강화,2020-12-10,1.2
201,강화,2020-12-11,0.0
201,강화,2020-12-13,3.9
201,강화,2020-12-17,0.1
201,강화,2020-12-18,1.1
201,강화,2020-12-27,0.5
201,강화,2020-12-28,0.2
201,강화,2020-12-29,0.2
201,강화,2021-01-06,1.0
201,강화,2021-01-12,0.7
201,강화,2021-01-13,0.0
201,강화,2021-01-15,0.1
201,강화,2021-01-18,0.1
201,강화,2021-01-21,8.1
201,강화,2021-01-26,0.4
201,강화,2021-01-28,3.7
201,강화,2021-01-31,0.0
201,강화,2021-02-01,0.8
201,강화,2021-02-03,8.4
201,강화,2021-02-15,1.1
201,강화,2021-02-16,1.5
201,강화,2021-03-01,55.6
201,강화,2021-03-15,0.7
201,강화,2021-03-16,0.3
201,강화,2021-03-20,4.5
201,강화,2021-03-27,29.6
201,강화,2021-03-28,11.6
201,강화,2021-03-29,0.1
201,강화,2021-04-02,0.0
201,강화,2021-04-03,49.5
201,강화,2021-04-04,0.2
201,강화,2021-04-12,29.2
201,강화,2021-04-13,1.7
201,강화,2021-04-16,2.4
201,강화,2021-04-17,0.1
201,강화,2021-04-23,0.0
201,강화,2021-04-24,0.0
201,강화,2021-04-27,9.5
201,강화,2021-04-29,3.5
201,강화,2021-04-30,11.6
201,강화,2021-05-01,3.5
201,강화,2021-05-02,0.6
201,강화,2021-05-04,46.9
201,강화,2021-05-07,2.0
201,강화,2021-05-15,15.6
201,강화,2021-05-16,76.0
201,강화,2021-05-17,1.1
201,강화,2021-05-20,3.6
201,강화,2021-05-21,5.8
201,강화,2021-05-24,0.1
201,강화,2021-05-25,7.3
201,강화,2021-05-26,1.4
201,강화,2021-05-27,13.1
201,강화,2021-05-28,18.4
201,강화,2021-05-29,0.5
201,강화,2021-05-30,45.0
201,강화,2021-05-31,0.0
201,강화,2021-06-01,2.3
201,강화,2021-06-03,10.6
201,강화,2021-06-07,0.0
201,강화,2021-06-10,11.4
201,강화,2021-06-11,8.2
201,강화,2021-06-15,3.5
201,강화,2021-06-17,0.2
201,강화,2021-06-18,19.0
201,강화,2021-06-22,0.0
201,강화,2021-06-26,1.1
201,강화,2021-06-28,0.2
201,강화,2021-06-29,4.8
201,강화,2021-07-03,63.1
201,강화,2021-07-04,18.0
201,강화,2021-07-05,0.0
201,강화,2021-07-08,0.0
201,강화,2021-07-10,0.8
201,강화,2021-07-11,0.2
201,강화,2021-07-16,0.9
201,강화,2021-07-17,0.9
201,강화,2021-08-01,5.9
201,강화,2021-08-02,0.5
201,강화,2021-08-08,5.3
201,강화,2021-08-16,1.8
201,강화,2021-08-17,22.4
201,강화,2021-08-18,2.5
201,강화,2021-08-20,2.1
201,강화,2021-08-21,46.8
201,강화,2021-08-22,0.2
201,강화,2021-08-23,7.2
201,강화,2021-08-24,11.0
201,강화,2021-08-25,1.4
201,강화,2021-08-26,0.0
201,강화,2021-08-27,1.4
201,강화,2021-08-29,0.7
201,강화,2021-08-31,43.4
201,강화,2021-09-01,0.7
201,강화,2021-09-02,0.0
201,강화,2021-09-06,16.1
201,강화,2021-09-07,21.9
201,강화,2021-09-20,5.5
201,강화,2021-09-21,79.6
201,강화,2021-09-22,0.0
201,강화,2021-09-27,0.0
201,강화,2021-09-28,3.7
201,강화,2021-09-29,8.3
201,강화,2021-10-01,1.5
201,강화,2021-10-04,20.8
201,강화,2021-10-05,0.0
201,강화,2021-10-06,1.7
201,강화,2021-10-07,4.8
201,강화,2021-10-08,0.9
201,강화,2021-10-09,0.0
201,강화,2021-10-10,9.8
201,강화,2021-10-11,1.0
201,강화,2021-10-15,0.7
201,강화,2021-10-16,0.0
201,강화,2021-10-18,8.0
201,강화,2021-10-19,0.3
201,강화,2021-11-04,1.3
201,강화,2021-11-08,22.8
201,강화,2021-11-09,0.1
201,강화,2021-11-10,0.2
201,강화,2021-11-11,0.0
201,강화,2021-11-13,0.2
201,강화,2021-11-21,5.4
201,강화,2021-11-22,0.2
201,강화,2021-11-26,0.0
201,강화,2021-11-30,16.4
201,강화,2021-12-02,0.2
201,강화,2021-12-03,0.0
201,강화,2021-12-10,2.4
201,강화,2021-12-14,0.5
201,강화,2021-12-15,0.6
201,강화,2021-12-18,3.2
201,강화,2021-12-24,0.1
201,강화,2021-12-27,0.0
201,강화,2022-01-02,1.5
201,강화,2022-01-03,0.0
201,강화,2022-01-10,1.6
201,강화,2022-01-15,0.2
201,강화,2022-01-16,0.0
201,강화,2022-01-17,0.2
201,강화,2022-01-19,0.4
201,강화,2022-01-25,0.0
201,강화,2022-01-31,5.3
201,강화,2022-02-01,1.0
201,강화,2022-02-14,1.8
201,강화,2022-02-21,0.4
201,강화,2022-02-26,0.0
201,강화,2022-03-01,1.1
201,강화,2022-03-12,9.5
201,강화,2022-03-13,16.1
201,강화,2022-03-14,6.2
201,강화,2022-03-17,0.0
201,강화,2022-03-19,15.6
201,강화,2022-03-20,0.0
201,강화,2022-03-25,13.7
201,강화,2022-03-26,30.9
201,강화,2022-03-30,0.7
201,강화,2022-03-31,1.5
201,강화,2022-04-12,2.8
201,강화,2022-04-13,0.1
201,강화,2022-04-24,1.5
201,강화,2022-04-25,0.6
201,강화,2022-04-26,0.1
201,강화,2022-04-28,0.0
201,강화,2022-04-29,12.0
201,강화,2022-05-07,0.7
201,강화,2022-05-08,0.6
201,강화,2022-05-10,0.0
201,강화,2022-05-11,0.1
201,강화,2022-05-18,0.5
201,강화,2022-05-25,8.7
201,강화,2022-05-30,0.0
201,강화,2022-06-01,0.0
201,강화,2022-06-06,3.6
201,강화,2022-06-07,0.0
201,강화,2022-06-09,1.0
201,강화,2022-06-10,2.0
201,강화,2022-06-13,13.7
201,강화,2022-06-14,0.0
201,강화,2022-06-15,20.4
201,강화,2022-06-18,0.0
201,강화,2022-06-19,0.3
201,강화,2022-06-20,0.2
201,강화,2022-06-23,129.4
201,강화,2022-06-24,0.3
201,강화,2022-06-26,0.0
201,강화,2022-06-27,62.8
201,강화,2022-06-28,6.1
201,강화,2022-06-29,47.6
201,강화,2022-06-30,196.8
201,강화,2022-07-01,0.2
201,강화,2022-07-06,0.4
201,강화,2022-07-07,1.6
201,강화,2022-07-08,2.2
201,강화,2022-07-13,100.5
201,강화,2022-07-14,1.0
201,강화,2022-07-16,0.0
201,강화,2022-07-20,0.3
201,강화,2022-07-21,16.5
201,강화,2022-07-22,7.2
201,강화,2022-07-23,22.8
201,강화,2022-07-24,10.4
201,강화,2022-07-30,10.1
201,강화,2022-07-31,47.2
201,강화,2022-08-01,23.3
201,강화,2022-08-02,28.9
201,강화,2022-08-03,31.1
201,강화,2022-08-04,0.1
201,강화,2022-08-05,0.9
201,강화,2022-08-06,0.3
201,강화,2022-08-07,1.2
201,강화,2022-08-08,41.2
201,강화,2022-08-09,92.4
201,강화,2022-08-10,1.0
201,강화,2022-08-11,3.4
201,강화,2022-08-13,6.3
201,강화,2022-08-14,0.4
201,강화,2022-08-15,8.2
201,강화,2022-08-19,15.9
201,강화,2022-08-22,4.4
201,강화,2022-08-23,2.1
201,강화,2022-08-25,0.7
201,강화,2022-08-27,0.2
201,강화,2022-08-29,2.2
201,강화,2022-08-30,22.9
201,강화,2022-09-04,39.3
201,강화,2022-09-05,80.9
201,강화,2022-09-06,10.5
201,강화,2022-09-11,0.2
201,강화,2022-09-13,0.0
201,강화,2022-09-14,0.0
201,강화,2022-09-16,6.4
201,강화,2022-09-17,0.0
201,강화,2022-09-23,1.9
201,강화,2022-10-02,44.8
201,강화,2022-10-03,100.2
201,강화,2022-10-04,6.6
201,강화,2022-10-05,0.0
201,강화,2022-10-09,30.9
201,강화,2022-10-10,0.3
201,강화,2022-10-16,0.0
201,강화,2022-11-12,37.6
201,강화,2022-11-15,3.4
201,강화,2022-11-22,0.2
201,강화,2022-11-23,0.2
201,강화,2022-11-25,0.9
201,강화,2022-11-28,56.1
201,강화,2022-11-29,1.8
201,강화,2022-12-03,2.2
201,강화,2022-12-06,0.1
201,강화,2022-12-09,0.2
201,강화,2022-12-12,2.1
201,강화,2022-12-13,0.6
201,강화,2022-12-15,1.5
201,강화,2022-12-17,0.1
201,강화,2022-12-21,5.7
201,강화,2023-01-06,10.3
201,강화,2023-01-07,0.2
201,강화,2023-01-13,31.3
201,강화,2023-01-14,2.4
201,강화,2023-01-15,0.5
201,강화,2023-01-19,0.8
201,강화,2023-01-26,0.3
201,강화,2023-02-09,0.1
201,강화,2023-02-10,0.6
201,강화,2023-02-19,0.1
201,강화,2023-03-08,3.5
201,강화,2023-03-09,0.4
201,강화,2023-03-12,2.4
201,강화,2023-03-22,0.0
201,강화,2023-03-23,0.1
201,강화,2023-04-04,11.4
201,강화,2023-04-05,65.1
201,강화,2023-04-06,1.1
201,강화,2023-04-11,2.1
201,강화,2023-04-15,1.5
201,강화,2023-04-16,0.0
201,강화,2023-04-18,1.5
201,강화,2023-04-20,0.9
201,강화,2023-04-28,4.6
201,강화,2023-04-29,21.3
201,강화,2023-04-30,0.0
201,강화,2023-05-04,0.0
201,강화,2023-05-05,33.5
201,강화,2023-05-06,33.3
201,강화,2023-05-21,1.2
201,강화,2023-05-22,1.9
201,강화,2023-05-25,0.0
201,강화,2023-05-26,0.2
201,강화,2023-05-27,53.8
201,강화,2023-05-28,24.0
201,강화,2023-05-29,0.2
201,강화,2023-06-06,0.4
201,강화,2023-06-07,0.5
201,강화,2023-06-08,26.5
201,강화,2023-06-10,11.5
201,강화,2023-06-12,0.0
201,강화,2023-06-13,0.0
201,강화,2023-06-20,16.0
201,강화,2023-06-21,14.2
201,강화,2023-06-22,1.7
201,강화,2023-06-26,42.2
201,강화,2023-06-27,2.7
201,강화,2023-06-28,0.1
201,강화,2023-06-29,50.5
201,강화,2023-06-30,2.1
201,강화,2023-07-04,66.7
201,강화,2023-07-05,1.1
201,강화,2023-07-09,3.3
201,강화,2023-07-11,38.8
201,강화,2023-07-12,0.6
201,강화,2023-07-13,118.1
201,강화,2023-07-14,19.6
201,강화,2023-07-15,0.7
201,강화,2023-07-16,1.8
201,강화,2023-07-17,1.5
201,강화,2023-07-22,38.7
201,강화,2023-07-23,65.8
201,강화,2023-07-24,0.8
201,강화,2023-07-25,11.0
201,강화,2023-07-26,12.7
201,강화,2023-07-29,0.0
202,양평,2013-08-06,30.0
202,양평,2013-08-09,11.5
202,양평,2013-08-10,17.5
202,양평,2013-08-19,2.0
202,양평,2013-08-23,51.0
202,양평,2013-08-29,19.5
202,양평,2013-09-06,0.1
202,양평,2013-09-10,12.0
202,양평,2013-09-11,40.5
202,양평,2013-09-12,0.5
202,양평,2013-09-13,58.5
202,양평,2013-09-14,62.5
202,양평,2013-09-24,4.5
202,양평,2013-09-28,2.5
202,양평,2013-09-29,23.5
202,양평,2013-09-30,0.5
202,양평,2013-10-02,0.2
202,양평,2013-10-06,0.1
202,양평,2013-10-08,7.5
202,양평,2013-10-11,6.5
202,양평,2013-10-15,0.5
202,양평,2013-10-29,2.5
202,양평,2013-11-02,5.0
202,양평,2013-11-03,1.0
202,양평,2013-11-04,3.0
202,양평,2013-11-06,0.3
202,양평,2013-11-07,0.5
202,양평,2013-11-09,5.5
202,양평,2013-11-10,0.3
202,양평,2013-11-15,2.0
202,양평,2013-11-16,0.3
202,양평,2013-11-17,5.0
202,양평,2013-11-24,16.5
202,양평,2013-11-25,23.0
202,양평,2013-11-26,1.0
202,양평,2013-11-27,9.5
202,양평,2013-12-09,13.5
202,양평,2013-12-11,1.5
202,양평,2013-12-12,6.0
202,양평,2013-12-14,0.0
202,양평,2013-12-18,0.3
202,양평,2013-12-19,0.5
202,양평,2013-12-26,0.1
202,양평,2014-01-20,9.0
202,양평,2014-01-21,0.4
202,양평,2014-01-25,3.5
202,양평,2014-01-28,0.2
202,양평,2014-01-30,3.5
202,양평,2014-02-01,11.5
202,양평,2014-02-02,2.0
202,양평,2014-02-08,4.0
202,양평,2014-02-09,0.5
202,양평,2014-03-09,1.0
202,양평,2014-03-12,3.5
202,양평,2014-03-17,0.2
202,양평,2014-03-20,2.0
202,양평,2014-03-29,2.5
202,양평,2014-03-30,2.5
202,양평,2014-04-03,6.0
202,양평,2014-04-17,5.5
202,양평,2014-04-18,0.1
202,양평,2014-04-27,6.0
202,양평,2014-04-28,13.5
202,양평,2014-04-29,0.5
202,양평,2014-05-02,0.5
202,양평,2014-05-04,1.0
202,양평,2014-05-07,0.4
202,양평,2014-05-08,3.5
202,양평,2014-05-11,27.5
202,양평,2014-05-12,17.0
202,양평,2014-05-15,0.1
202,양평,2014-05-25,7.0
202,양평,2014-05-26,3.0
202,양평,2014-06-02,1.0
202,양평,2014-06-03,19.5
202,양평,2014-06-08,0.0
202,양평,2014-06-10,0.1
202,양평,2014-06-11,1.5
202,양평,2014-06-13,0.5
202,양평,2014-06-20,6.0
202,양평,2014-06-21,46.0
202,양평,2014-06-22,2.5
202,양평,2014-06-23,19.5
202,양평,2014-06-28,0.4
202,양평,2014-07-02,0.5
202,양평,2014-07-03,1.0
202,양평,2014-07-09,9.0
202,양평,2014-07-18,0.3
202,양평,2014-07-22,10.5
202,양평,2014-07-23,46.0
202,양평,2014-07-24,38.0
202,양평,2014-07-25,38.0
202,양평,2014-07-26,2.5
202,양평,2014-07-29,2.5
202,양평,2014-07-31,10.0
202,양평,2014-08-02,0.1
202,양평,2014-08-03,19.0
202,양평,2014-08-04,3.5
202,양평,2014-08-05,2.0
202,양평,2014-08-06,18.0
202,양평,2014-08-07,1.5
202,양평,2014-08-10,46.0
202,양평,2014-08-13,1.5
202,양평,2014-08-14,9.0
202,양평,2014-08-17,3.5
202,양평,2014-08-18,5.5
202,양평,2014-08-19,13.0
202,양평,2014-08-20,1.0
202,양평,2014-08-21,73.5
202,양평,2014-08-22,1.5
202,양평,2014-08-24,0.4
202,양평,2014-08-25,0.1
202,양평,2014-08-26,6.5
202,양평,2014-09-02,5.5
202,양평,2014-09-03,52.5
202,양평,2014-09-04,0.5
202,양평,2014-09-24,13.5
202,양평,2014-09-28,0.1
202,양평,2014-09-29,4.5
202,양평,2014-10-01,0.1
202,양평,2014-10-02,1.0
202,양평,2014-10-16,1.0
202,양평,2014-10-20,27.5
202,양평,2014-10-21,33.5
202,양평,2014-10-31,2.0
202,양평,2014-11-02,4.0
202,양평,2014-11-12,4.5
202,양평,2014-11-16,0.2
202,양평,2014-11-17,1.0
202,양평,2014-11-22,3.5
202,양평,2014-11-28,17.0
202,양평,2014-11-30,6.0
202,양평,2014-12-01,0.2
202,양평,2014-12-03,0.1
202,양평,2014-12-10,0.5
202,양평,2014-12-11,0.3
202,양평,2014-12-15,7.0
202,양평,2014-12-16,2.0
202,양평,2014-12-20,3.0
202,양평,2014-12-22,0.1
202,양평,2014-12-24,0.1
202,양평,2014-12-31,0.1
202,양평,2015-01-05,1.0
202,양평,2015-01-06,1.5
202,양평,2015-01-16,1.0
202,양평,2015-01-18,4.0
202,양평,2015-01-19,0.5
202,양평,2015-01-25,3.5
202,양평,2015-01-26,2.0
202,양평,2015-02-16,9.0
202,양평,2015-02-17,0.5
202,양평,2015-02-21,10.0
202,양평,2015-02-22,2.5
202,양평,2015-02-26,0.5
202,양평,2015-03-03,2.5
202,양평,2015-03-13,2.0
202,양평,2015-03-18,4.5
202,양평,2015-03-31,0.5
202,양평,2015-04-01,5.0
202,양평,2015-04-02,21.5
202,양평,2015-04-03,15.5
202,양평,2015-04-04,0.1
202,양평,2015-04-05,1.0
202,양평,2015-04-13,5.5
202,양평,2015-04-14,15.5
202,양평,2015-04-15,5.5
202,양평,2015-04-16,6.5
202,양평,2015-04-19,9.5
202,양평,2015-04-20,8.0
202,양평,2015-04-29,2.5
202,양평,2015-05-02,1.0
202,양평,2015-05-03,3.0
202,양평,2015-05-11,17.0
202,양평,2015-05-12,12.0
202,양평,2015-05-19,1.0
202,양평,2015-05-30,0.1
202,양평,2015-06-05,1.0
202,양평,2015-06-11,0.1
202,양평,2015-06-12,0.2
202,양평,2015-06-13,0.5
202,양평,2015-06-14,20.5
202,양평,2015-06-16,7.5
202,양평,2015-06-17,4.5
202,양평,2015-06-18,0.0
202,양평,2015-06-20,29.0
202,양평,2015-06-24,0.2
202,양평,2015-06-25,1.5
202,양평,2015-06-26,19.0
202,양평,2015-06-30,0.1
202,양평,2015-07-01,0.1
202,양평,2015-07-07,0.0
202,양평,2015-07-08,0.5
202,양평,2015-07-12,23.5
202,양평,2015-07-13,11.5
202,양평,2015-07-18,0.0
202,양평,2015-07-19,7.0
202,양평,2015-07-20,7.5
202,양평,2015-07-21,1.5
202,양평,2015-07-22,0.5
202,양평,2015-07-23,25.5
202,양평,2015-07-24,43.0
202,양평,2015-07-25,69.5
202,양평,2015-07-26,10.5
202,양평,2015-07-29,12.0
202,양평,2015-08-02,9.0
202,양평,2015-08-08,13.5
202,양평,2015-08-13,19.0
202,양평,2015-08-16,27.5
202,양평,2015-08-20,1.0
202,양평,2015-08-21,1.0
202,양평,2015-08-22,0.3
202,양평,2015-08-25,6.0
202,양평,2015-08-28,3.0
202,양평,2015-09-02,30.5
202,양평,2015-09-03,0.5
202,양평,2015-09-05,0.4
202,양평,2015-09-11,4.0
202,양평,2015-09-12,0.5
202,양평,2015-10-01,22.4
202,양평,2015-10-10,10.0
202,양평,2015-10-11,1.9
202,양평,2015-10-12,0.1
202,양평,2015-10-24,6.0
202,양평,2015-10-26,0.1
202,양평,2015-10-27,12.5
202,양평,2015-10-29,3.5
202,양평,2015-11-06,3.5
202,양평,2015-11-07,19.5
202,양평,2015-11-08,13.0
202,양평,2015-11-09,3.5
202,양평,2015-11-13,21.5
202,양평,2015-11-14,13.5
202,양평,2015-11-15,0.1
202,양평,2015-11-16,16.5
202,양평,2015-11-17,0.1
202,양평,2015-11-18,3.5
202,양평,2015-11-19,0.3
202,양평,2015-11-22,5.0
202,양평,2015-11-23,11.0
202,양평,2015-11-24,0.1
202,양평,2015-11-25,13.0
202,양평,2015-11-29,2.5
202,양평,2015-11-30,0.1
202,양평,2015-12-02,12.0
202,양평,2015-12-03,8.5
202,양평,2015-12-10,0.5
202,양평,2015-12-14,3.5
202,양평,2015-12-15,0.1
202,양평,2015-12-21,3.5
202,양평,2015-12-23,0.5
202,양평,2015-12-30,1.1
202,양평,2016-01-13,0.4
202,양평,2016-02-08,0.3
202,양평,2016-02-12,17.0
202,양평,2016-02-13,5.5
202,양평,2016-02-14,0.2
202,양평,2016-02-16,0.4
202,양평,2016-02-23,0.1
202,양평,2016-02-27,0.5
202,양평,2016-02-28,1.0
202,양평,2016-03-05,24.5
202,양평,2016-04-03,0.0
202,양평,2016-04-13,2.5
202,양평,2016-04-16,29.5
202,양평,2016-04-17,13.5
202,양평,2016-04-18,6.0
202,양평,2016-04-20,0.2
202,양평,2016-04-21,20.0
202,양평,2016-05-02,13.0
202,양평,2016-05-03,37.0
202,양평,2016-05-04,0.3
202,양평,2016-05-05,5.0
202,양평,2016-05-06,2.0
202,양평,2016-05-10,13.0
202,양평,2016-05-13,0.1
202,양평,2016-05-15,20.0
202,양평,2016-05-16,4.5
202,양평,2016-05-24,29.5
202,양평,2016-06-12,1.0
202,양평,2016-06-15,21.0
202,양평,2016-06-22,2.0
202,양평,2016-06-23,3.0
202,양평,2016-06-24,10.5
202,양평,2016-07-01,125.0
202,양평,2016-07-02,4.0
202,양평,2016-07-04,77.0
202,양평,2016-07-05,54.5
202,양평,2016-07-06,3.5
202,양평,2016-07-12,19.0
202,양평,2016-07-14,1.0
202,양평,2016-07-16,54.5
202,양평,2016-07-17,4.5
202,양평,2016-07-25,0.5
202,양평,2016-07-29,26.0
202,양평,2016-07-31,15.5
202,양평,2016-08-01,0.5
202,양평,2016-08-02,18.0
202,양평,2016-08-14,0.0
202,양평,2016-08-24,0.0
202,양평,2016-08-25,2.0
202,양평,2016-08-26,28.5
202,양평,2016-08-28,17.0
202,양평,2016-08-29,0.0
202,양평,2016-08-31,15.5
202,양평,2016-09-02,13.5
202,양평,2016-09-03,1.5
202,양평,2016-09-08,5.0
202,양평,2016-09-17,15.5
202,양평,2016-09-27,6.5
202,양평,2016-10-02,12.0
202,양평,2016-10-03,3.5
202,양평,2016-10-05,7.5
202,양평,2016-10-07,4.9
202,양평,2016-10-08,5.5
202,양평,2016-10-16,2.0
202,양평,2016-10-23,1.5
202,양평,2016-10-25,35.5
202,양평,2016-10-28,0.5
202,양평,2016-11-03,0.2
202,양평,2016-11-07,4.5
202,양평,2016-11-08,0.2
202,양평,2016-11-10,3.5
202,양평,2016-11-11,2.5
202,양평,2016-11-14,1.5
202,양평,2016-11-18,0.1
202,양평,2016-11-22,0.5
202,양평,2016-11-26,0.5
202,양평,2016-11-30,0.5
202,양평,2016-12-05,1.5
202,양평,2016-12-07,0.1
202,양평,2016-12-08,1.0
202,양평,2016-12-09,0.5
202,양평,2016-12-14,4.0
202,양평,2016-12-19,0.1
202,양평,2016-12-21,30.0
202,양평,2016-12-22,19.0
202,양평,2016-12-23,0.1
202,양평,2016-12-26,0.5
202,양평,2016-12-27,0.2
202,양평,2016-12-29,0.0
202,양평,2017-01-02,0.3
202,양평,2017-01-20,1.0
202,양평,2017-01-21,0.5
202,양평,2017-01-22,0.5
202,양평,2017-01-27,3.0
202,양평,2017-01-29,6.0
202,양평,2017-02-05,0.3
202,양평,2017-02-17,3.0
202,양평,2017-02-19,2.0
